;;;;;Pregunta 1;;;;;;;;;;;;;;;;;;Pregunta 2;;;;;Pregunta 3;Pregunta 4;;;Pregunta 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pregunta 6;;;;;;Pregunta 7;;;;;;;;;;;;;;;;;;Pregunta 8;;;;;;;;;;;;;;;;;;Pregunta 9;;;;;;
56;3;18;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;;;;;;;;;;;;;;;;;;;;;;;1;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Alcohol muy pocas veces
57;3;17;M;3;SI;SI;SI;NO;SI;SI;SI;NO;SI;SI;NO;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;;SI;;;;1;13;;;1;14;;;1;11-12;;;1;15;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;1;;1;;;;;;;;;;;SI;2;;;;;
58;3;19;F;3;SI;SI;;;;SI;;;;;;;;;;;;;SI;;;SI;;S;SI;SI;;;;;;;;;;;;;;;;;;;;;;1;15;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;3;20;F;3;SI;SI;SI;NO SE;SI;SI;SI;NO SE;SI;SI;NO SE;SI;SI;SI;NO SE;NO SE;;;SI;SI;SI;SI;;I;SI;SI;En todos lados;;;;;1;16;;;;;1;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;4;16;M;3;SI;SI;NO SE;NO;SI;NO SE;SI;NO SE;NO;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;NO;SI;;I;;SI;;;;;;;;;;;;1;15;;;;;;;;;1;15;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;4;16;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;Chala;SI;SI;SI;SI;;I;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;4;17;M;3;SI;SI;NO SE;NO SE;SI;SI;NO SE;NO SE;NO SE;NO SE;NO;NO SE;NO SE;NO SE;NO SE;NO SE;;;SI;NO SE;NO SE;SI;;S;SI;SI;;;;;;;;;;;;1;15;;;;;;;;;1;10;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;4;17;M;3;SI;NO SE;NO;NO SE;SI;SI;SI;SI;NO SE;SI;NO;SI;NO SE;SI;NO SE;NO SE;;;SI;NO;SI;NO SE;;S;SI;;;;;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
64;4;18;M;3;SI;SI;SI;NO SE;NO SE;SI;SI;NO SE;SI;SI;NO;SI;NO;SI;NO SE;NO SE;;;SI;SI;NO SE;SI;;I;SI;;;;;1;10;;;;;;;1;12;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;;;1;;;;1;;;;;1;;;;;;;;;1;;;;1;;;;;1;;;;;;;;SI;2;;;;;
65;4;16;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;NO SE;NO SE;;;SI;SI;SI;;;S;;SI;;;;;;1;15;;;;;1;15;;;;;;;;;1;14;;;;;1;16;;;;;;;;;;1;1;;;SI;;;1;;;1;;;;;1;;;1;;;;;;;1;;;1;;;;;1;;;1;;;;;;;;;;;
66;4;15;M;3;SI;SI;NO;NO SE;NO SE;SI;NO;NO SE;NO;NO SE;NO SE;NO SE;SI;SI;NO SE;NO SE;;;NO SE;SI;SI;SI;;S;;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;4;15;M;3;SI;SI;NO SE;NO SE;SI;NO;SI;SI;NO;NO SE;NO;SI;NO SE;SI;NO;NO SE;;;SI;SI;NO SE;SI;;S;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;1;;SI;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;4;15;M;3;SI;SI;NO;NO SE;SI;NO;SI;SI;SI;SI;NO;SI;SI;SI;SI;NO SE;;;SI;SI;SI;SI;;S;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SI;;;;
69;4;;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;;;;;;;1;13;;;;;1;12;;;;;;;;;1;11;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;SI;3;;;
70;4;17;M;3;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;;;;;;;;;;;;;1;NC;;;;;;;;;1;16;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
71;4;15;M;3;SI;SI;SI;NO SE;NO SE;SI;NO;SI;SI;SI;NO;SI;SI;SI;NO;SI;;;SI;SI;SI;SI;;I;;SI;;;;;;;;;;;;1;14;;;;;;;;;1;10;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
72;4;15;M;3;SI;SI;SI;NO SE;NO SE;NO;SI;NO SE;NO SE;SI;NO;SI;NO SE;NO;NO SE;NO SE;;;SI;NO;SI;SI;;S;SI;;;;;1;15;;;;;;;1;14;;;;;;;;;1;10;;;;;;;;;;;;;;;;;;;1;;;1;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;SI;NC;;;;;
73;4;17;M ;3;SI;SI;SI;SI;SI;NO SE;NO SE;SI;SI;SI;NO SE;SI;NO SE;SI;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;;;;;;;1;15;;;;;1;14;;;;;;;;;1;15;;;;;;;;;;;;;;;;;;1;;;;;1;;;1;;;;;1;;;;;;;;;;1;;;1;;;;;1;;;;;;;;;;SI;6;;;
74;4;18;M;3;SI;SI;SI;NO SE;SI;NO;SI;SI;NO;SI;NO;NO SE;NO SE;NO;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;;;;;;;;;;;;;1;15;;;;;;;;;1;17;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
75;4;16;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;4;15;M;3;SI;NO;NO;NO SE;NO SE;NO;SI;SI;NO SE;SI;NO;SI;NO SE;NO SE;NO SE;NO SE;Lanza;;SI;NO SE;SI;SI;;I;;;Con algún familiar de confianza;;;;;1;13-15;;;;;1;13-14;;;;;;;;;1;11-12;;;;;;;;;;;;;;;;;;;;Para pasarla bien entre amigos pero muy poco;;;1;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;NC;;;
77;4;;M;3;SI;NO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO SE;NO SE;;;SI;SI;SI;SI;;I;SI;;;;;;;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;5;15;M;3;SI;SI;SI;NO SE;SI;SI;SI;NO;NO;NO SE;NO;SI;SI;SI;NO SE;NO;;;SI;SI;SI;SI;;S;SI;;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
79;5;15;F;3;SI;SI;SI;NO SE;NO SE;NO;NO;NO;NO;SI;NO;SI;SI;NO;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;;;;;;;;;;;;;1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
80;5;15;F;3;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;SI;SI;NO;NO SE;SI;SI;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;;;;;;;;;;;;;1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
81;5;15;F;3;SI;SI;SI;NO SE;NO SE;SI;SI;SI;SI;SI;NO;SI;NO SE;NO;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;SI;;;;
82;5;15;M;3;SI;SI;SI;NO SE;SI;SI;NO SE;NO;NO;SI;NO;SI;SI;NO SE;NO SE;;;;SI;SI;SI;SI;Estudio, familiar;S;;SI;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;5;15;F;3;SI;NO SE;SI;NO SE;NO SE;SI;SI;SI;NO SE;NO SE;NO SE;SI;SI;SI;NO SE;NO SE;;;SI;SI;NO SE;SI;;S;;SI;Médicos especializados en el tema;;;;;;;;;;;1;15;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;5;15;M;3;SI;NO SE;SI;NO SE;NO SE;SI;NO SE;SI;SI;SI;NO;SI;NO SE;SI;SI;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;1;15;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;1;;;;;1;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;SI;NC;;;
85;5;15;F;3;SI;NO SE;SI;NO SE;SI;SI;SI;SI;NO SE;SI;NO SE;SI;SI;NO SE;SI;NO SE;;;SI;SI;SI;SI;;I;;SI;;;;;;;;;;;;1;13;;;;;;;;;1;9;;;;;;;1;NC;;;;;;;1;;;;1;;;;;;;1;;;;;1;;;;1;;;;;;;;;1;;;;;;;;;1;;;;SI;6;;;SI;15;
86;5;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
87;5;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;NO;SI;NO SE;NO SE;SI;SI;;;SI;SI;NO SE;SI;;S;;SI;;;;;;;;;;;;1;10;;;;;;;;;1;12;;;;;;;;;;;;;;;;;1;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;6;;;
88;5;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;SI;NO SE;SI;SI;SI;;;SI;NO SE;SI;SI;;S;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;;SI;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SI;6;;;
89;5;15;M;3;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;;;;;;;;;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;5;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;SI;NO SE;SI;SI;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;12;;;;;;;;;1;11;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;NC;;;
91;5;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;Heroína;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;5;15;F;3;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;SI;NO SE;SI;SI;SI;SI;NO SE;;;SI;SI;NO SE;SI;;S;;SI;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
93;5;15;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;;;SI;SI;NO SE;SI;;S;;SI;;;;;;;;;;;;1;13;;;;;;;;;1;10;;;;;;;;;;;;;;;;;;;;Porque me gusta;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;SI;6;
94;5;15;F;3;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;I;;SI;;;;1;14;1;14;;;;;1;13;;;;;;;;;1;14;;;;;;;;;;;;;;;1;;;;;Para evitar problemas sociales y familiares;;1;1;;;1;;;;;1;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;SI;6;SI;3;
95;5;15;F;3;SI;SI;SI;SI;SI;SI;NO SE;SI;NO SE;SI;NO;NO SE;NO SE;SI;NO SE;NO SE;;;NO SE;NO SE;NO SE;SI;;I;;SI;;;;;;;;;;;;1;9;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
96;5;15;M;3;SI;SI;SI;NO SE;NO SE;SI;NO SE;SI;SI;SI;NO SE;SI;SI;SI;NO SE;NO SE;;;SI;NO SE;SI;SI;;S;SI;;;;;1;15;1;15;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;1;;;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;SI;6, 3;;;
97;5;15;F;3;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;;SI;NO SE;SI;SI;NO SE;NO SE;SI;;;SI;SI;NO SE;SI;;S;SI;SI;;;;;;;;;;;;1;10;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;SI;6;
98;5;15;M;3;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;SI;NO SE;NO SE;SI;NO;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;;;;;;;1;14;;;;;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
99;5;16;M;3;SI;SI;SI;NO SE;NO SE;SI;NO SE;SI;NO SE;NO SE;NO;SI;NO SE;SI;NO SE;NO SE;;;SI;NO SE;SI;;;I;SI;SI;;;;1;16;1;16;;;;;1;13;;;;;;;;;1;12;;;;;;;;;;;;;;;1;;;;1;;;1;1;;;1;;;;;1;;;;;;;;;1;1;;;1;;;;;1;;;;;;;;;;SI;NC;;;
100;5;15;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;SI;SI;NO SE;;;SI;SI;NO SE;SI;;I;SI;;;;;;;;;;;;;1;13;;;;;;;;;1;12;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;6, 11;;;
101;5;15;M;3;SI;SI;NO;SI;SI;NO;SI;SI;NO;SI;NO;SI;SI;SI;NO;NO;;;SI;NO;SI;;;S;;SI;;;;1;15;;;;;;;1;14;;;;;;;;;1;14;1;15;;;;;;;;;;;;;;;1;;;;;1;;;;1;;;;;1;;;;;;;1;;1;;;;1;;;;;;;;;;;;;;;SI;NC;;;
102;5;15;M;3;SI;SI;NO;SI;SI;NO;NO SE;NO SE;NO SE;NO SE;NO;SI;NO SE;NO SE;NO SE;NO SE;;;SI;NO SE;NO SE;SI;;S;SI;;;;;;;;;;;;;1;13;;;;;;;;;1;13;;;;;;;;;;;;;Ribotril;14;1;;;;;;;;;;;1;;;;;1;;;;;;;Ribotril;;;;;;1;;;;;1;;;;;;;;;;SI;6;SI;11;
103;5;15;F;3;SI;SI;SI;NO SE;SI;SI;SI;NO SE;NO;SI;NO;SI;SI;SI;NO SE;NO SE;;;SI;SI;SI;SI;;S;;SI;;;;1;13;1;13;;;;;1;13;;;;;;;;;1;NC;;;;;;;;;;;;;;;1;;;;1;;;;1;;;1;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;
104;5;15;F;3;SI;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;NO SE;SI;;S;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1-2 VECES AL MES
105;5;15;F;3;SI;SI;SI;NO SE;SI;SI;SI;NO SE;SI;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;NO SE;NO SE;;S;;SI;;;;;;;;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;5;15;F;3;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;NO SE;SI;NO;SI;NO;NO SE;SI;SI;;;SI;SI;NO SE;SI;;S;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
107;5;15;F;3;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;SI;NO;SI;NO;NO SE;SI;SI;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;14-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;5;15;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;;;SI;SI;NO SE;SI;;S;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;1;13;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;6, 11;;;
109;5;;;3;SI;SI;SI;NO;NO;SI;SI;NO SE;SI;;SI;NO;NO SE;SI;NO SE;;;;SI;SI;NO SE;SI;;S;SI;SI;;;;;;;;;;;;1;12;;;;;;;;;1;7;;;;;;;;;;;;;;;;;;;;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;5;15;M;3;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;NO SE;SI;SI;NO SE;SI;NO SE;;;SI;SI;NO SE;SI;;S;SI;SI;SI;;;1;12-13;1;14;;;;;1;11;;;1;15;;;;;1;12;;;1;14;;;1;15;;;;;;;;;;;1;;;1;1;;;1;;1;;;1;;1;;1;;;;;1;;;;1;;;;;;;;;;;;;;;;;SI;2, 6;
111;1;16;F;2;;;;;;;;;;;;;SI;;;;;;SI;;;SI;;;;SI;;;;1;NC;1;12;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;1;;;;;;;;;;1;;;1;;;;;1;;;;;;;;SI;3;SI;6;SI;11;
112;1;15;F;2;;;;;;SI;;;;;;;;;;;;;SI;SI;SI;SI;;S;SI;SI;Amigos;;;;;1;14;;;;;1;13;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;Diversión con amigos;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
113;1;16;F;2;SI;SI;SI;NO SE;NO SE;SI;SI;SI;SI;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;NO SE;SI;;I;SI;SI;;;;;;;;;;;;1;15;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;SI;NC;;;;;
114;1;16;F;2;NO SE;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;NO;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;NO SE;NO SE;;S;;SI;;;;;;;;;;;;1;12;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;SI;6;
115;1;15;F;2;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;NO;SI;NO SE;;I;;;En todos lados;;;;;;;;;;;1;13;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
116;1;14;F;2;SI;SI;SI;NO SE;;SI;SI;NO SE;SI;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;;;;;;S;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;1;12;;;;;;;;;;;;;;;1;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
117;1;14;F;2;SI;SI;SI;NO SE;NO SE;SI;SI;SI;SI;SI;NO SE;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;SI;SI;;;;;1;13;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;NC;;;
118;1;15;M;2;SI;SI;SI;;SI;SI;SI;SI;SI;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;SI;SI;;;1;14;1;14-15;;;;;1;14-15;;;;;;;;;;;;;;;;;;;;;Lanza;NC;;;;;;;1;;;1;1;;;;;;;;;;;;;;1;1;;;1;;;;;;;;;;;;;;1;;;;;;SI;3;
119;1;14;F;2;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;;;S;SI;;;;;;;;;;;;;1;14;;;;;;;;;1;10;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;SI;NC;;;;;
120;1;14;F;2;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;1;10;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;SI;NC;;;;;
121;1;15;F;2;SI;SI;SI;SI;SI;SI;NO SE;NO SE;NO SE;SI;NO SE;SI;SI;NO;NO SE;NO SE;;;SI;SI;SI;SI;;I;SI;;;;;;;1;NC;;;;;1;NC;;;;;;;;;1;NC;;;;;;;;;;;;;;;1;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
