;;;;;Pregunta 1;;;;;;;;;;;;;;;;;;Pregunta 2;;;;;Pregunta 3;Pregunta 4;;;Pregunta 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Pregunta 6;;;;;;Pregunta 7;;;;;;;;;;;;;;;;;;Pregunta 8;;;;;;;;;;;;;;;;;;Pregunta 9;;;;;;
122;1;15;F;2;SI;SI;NO SE;NO SE;NO SE;SI;SI;SI;NO SE;SI;NO;NO SE;SI;SI;NO SE;NO SE;;;SI;NO SE;SI;SI;;I;SI;;Psicólogo;;;;;1;NC;;;;;1;NC;;;;;;;;;1;NC;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;SI;3, 6;
123;1;15;F;2;SI;SI;SI;NO SE;NO SE;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;NO SE;;;SI;SI;NO SE;SI;;S;SI;SI;En todo momento;;;;;;;;;;;1;13-14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
124;1;16;M;2;SI;SI;SI;NO SE;SI;SI;NO SE;SI;NO SE;SI;NO;SI;SI;SI;NO;SI;;;SI;NO;NO;SI;;S;SI;;;;;1;13;1;13;;;;;1;12;;;;;;;;;1;12;;;;;;;;;;;;;;;1;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;SI;6;
125;1;13;F;2;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;SI;NO SE;SI;NO SE;NO SE;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;S;;;En todos lados;;;;;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SI;3;;;
126;1;13;F;2;SI;SI;SI;NO SE;NO SE;SI;SI;NO SE;SI;NO SE;;NO SE;NO SE;;NO SE;NO SE;;;;;;;;I;;SI;Lugares públicos;;;;;1;13;;;;;1;13;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;1;;M;2;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;1;14;F;2;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;SI;NO;SI;;S;;SI;;;;;;;;;;;;1;12;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
129;1;16;M;2;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;NO SE;SI;SI;;;SI;SI;SI;;;I;SI;SI;Personas que pasan por esta situación;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;1;15;M;2;NO SE;SI;SI;NO SE;NO SE;SI;NO SE;NO;NO SE;SI;NO SE;SI;NO SE;SI;NO SE;NO SE;;;SI;SI;SI;SI;;I;SI;;;;;;;;;;;;;1;13;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;
131;1;14;M;2;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;;Porque quería;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;
132;1;15;M;2;SI;SI;NO SE;NO SE;NO SE;SI;SI;NO SE;SI;SI;NO;SI;SI;NO SE;NO SE;SI;;;SI;NO SE;SI;SI;;I;SI;SI;;;;;;;;;;;;;;;;;;;;;;1;NC;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;1;15;M;2;SI;SI;NO SE;SI;SI;SI;SI;SI;SI;NO;NO;SI;NO;SI;NO;SI;Superman;;SI;NO;SI;;;S;;SI;Familiares;;;;;;;;;;;1;12;;;;;;;;;1;10;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;NC;;;
134;1;14;M;2;SI;SI;NO;NO SE;NO SE;NO;SI;NO SE;SI;SI;NO;NO SE;SI;NO SE;NO SE;SI;;;SI;SI;NO SE;SI;;S;SI;SI;;;;;;;;;;;;;;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;SI;11;;;
135;1;15;F;2;SI;SI;SI;NO SE;NO SE;SI;NO SE;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;I;;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;1;;F;2;SI;SI;SI;SI;SI;NO;NO SE;NO SE;SI;SI;NO;NO SE;SI;NO SE;NO SE;NO SE;;;SI;NO SE;NO SE;SI;;S;SI;;;;;;;;;;;;;1;13;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
137;1;14;M;2;SI;NO;NO;SI;SI;SI;NO SE;NO SE;NO SE;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;;;;;1;13;1;13;;;;;1;10;;;;;;;1;13;1;13;;;;;;;;;;;;;;;1;1;;;;;;1;1;;;1;;;;1;1;;;;;;;;;1;1;;;1;;;;1;1;;;;;;;;;;;;SI;2, 6, 10;
138;1;15;M;2;SI;NO;SI;NO SE;SI;SI;SI;NO SE;SI;SI;NO SE;SI;NO SE;SI;NO SE;NO SE;;;SI;NO SE;SI;SI;;S;SI;;;;;;;1;14;;;;;1;13;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;1;;;;;;;;;;1;;;1;;;;;1;;;;;;;;;;SI;6;;;
139;1;14;F;2;SI;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;NO;SI;SI;SI;NO SE;NO SE;;;SI;NO SE;SI;;;I;SI;SI;;1;12;1;14;1;13;;;;;1;13;1;14;;;;;;;1;12;;;;;;;;;;;;;;;1;1;;;;;1;1;1;;;1;;;;;1;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;SI;6;
140;1;14;M;2;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;;SI;;;;;;;;;;;;;;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
141;1;14;M;2;SI;SI;NO SE;NO;NO SE;SI;SI;NO SE;NO;SI;NO SE;NO;SI;NO SE;NO;SI;;;SI;NO SE;SI;SI;;I;;SI;;;;;;;;;;;;;;;;;;;;;;1;11;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;SI;11;;;
142;1;14;M;2;SI;SI;SI;NO SE;SI;NO;SI;NO SE;SI;SI;NO;SI;SI;NO;NO SE;SI;;;SI;SI;NO;NO;;I;SI;SI;SI;;;;;;;;;;;;;;;;;;;;;1;NC;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;1;14;F;2;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;SI;NO;NO SE;SI;SI;SI;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;1;13;;;;;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
144;1;;F;2;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;NO;NO SE;SI;;;SI;SI;NO SE;SI;;S;SI;SI;;;;;;;;;;;;1;NC;;;;;;;;;1;NC;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;1;14;F;2;SI;SI;SI;NO SE;NO SE;SI;SI;NO SE;SI;;NO;SI;SI;NO;NO SE;NO SE;;;SI;NO;NO SE;SI;;I;;SI;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;1;14;F;2;SI;NO SE;NO SE;SI;SI;SI;SI;NO SE;SI;SI;NO;SI;NO SE;SI;NO SE;NO SE;;;SI;NO SE;SI;NO SE;;S;;SI;;;;;;;;;;;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;Por cansancio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;1;;M;2;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;Cualquier droga;Adictiva sin prescripción médica;SI;SI;SI;SI;;S;SI;SI;Círculo de amigos;;;1;14;1;14;;;;;1;12;;;;;;;;;1;9-10;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
148;1;14;M;2;SI;SI;SI;NO SE;NO SE;SI;NO SE;SI;SI;NO SE;SI;SI;NO SE;SI;SI;NO SE;;;SI;SI;NO SE;SI;;I;;SI;;;;;;1;13;;;;;;;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;1;14;F;3;SI;SI;NO SE;NO SE;NO SE;SI;NO SE;NO SE;SI;SI;SI;SI;SI;NO SE;NO SE;NO SE;;;SI;NO SE;NO;NO SE;;I;NO;SI;;;;;;;;;;;;1;13;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;1;15;F;2;SI;SI;NO SE;NO SE;NO SE;SI;NO;NO;NO SE;SI;NO;NO SE;SI;NO SE;NO SE;NO SE;;;SI;NO SE;NO SE;SI;;I;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;Me sirven en fiestas familiares;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;1;;F;2;SI;SI;SI;NO SE;NO SE;SI;SI;SI;NO;SI;NO;SI;SI;NO SE;NO SE;SI;;;SI;SI;NO SE;SI;;S;NO;SI;;;;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;1;15;M;2;SI;SI;SI;NO SE;NO SE;SI;I;NO SE;NO SE;SI;NO SE;NO SE;NO SE;NO SE;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;1;15;M;2;SI;SI;SI;NO SE;NO SE;SI;SI;SI;SI;NO SE;NO;SI;NO SE;SI;SI;NO SE;;;SI;NO SE;SI;SI;;S;NO;SI;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;1;15;F;2;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;NO SE;SI;SI;SI;SI;SI;NO SE;NO SE;;;SI;SI;NO;SI;;I;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
155;1;14;F;2;SI;SI;SI;NO SE;NO SE;SI;SI;NO SE;SI;SI;NO;SI;SI;NO SE;NO SE;NO SE;;;SI;SI;SI;NO;;S;NO;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;1;14;F;2;SI;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;SI;SI;SI;NO SE;SI;SI;NO SE;NO SE;;;SI;SI;SI;SI;;I;SI;SI;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PORQUE QUERÍA;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;1;14;M;2;NO;SI;SI;NO SE;NO SE;SI;NO SE;NO SE;SI;SI;SI;NO;NO SE;NO SE;NO;SI;;;SI;NO;NO SE;SI;;S;SI;NO;;;;;;;;;;;;1;14;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;SI;11;
158;1;15;F;2;SI;SI;SI;NO SE;NO SE;SI;NO SE;SI;NO SE;NO SE;SI;SI;NO SE;NO SE;NO SE;NO SE;;;SI;NO SE;SI;SI;;I;NO;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;1;15;M;2;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;NO SE;NO SE;NO SE;;;SI;SI;SI;NO SE;;S;SI;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;1;15;F;2;SI;SI;SI;NO SE;SI;SI;NO SE;NO SE;NO SE;SI;SI;SI;SI;SI;NO SE;NO SE;;;SI;SI;SI;SI;;I;SI;NO;;;;1;13;1;13;;;;;1;12;;;;;;;;;;1;;;1;15;;;;;;;;;;;1;1;;;;;;1;1;;;1;;;;;1;;1;;;;;;;1;1;;;1;;;;;;;1;;;;;;SI;2;SI;13;;;
161;1;14;F;2;SI;SI;SI;NO SE;NO SE;SI;SI;SI;SI;NO SE;NO ;NO;NO;NO SE;SI;NO SE;;;SI;NO SE;SI;SI;;I;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;6;;;
162;6;15;F;3;SI;SI;SI;NO SE;SI;NO;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;NO SE;;;SI;NO SE;SI;SI;;S;SI;NO;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;1;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;SI;6;;;
163;6;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;NO SE;SI;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;15;;;;;;;;;1;15;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
164;6;15;F;3;SI;SI;SI;SI;SI;SI;NO SE;NO SE;NO;SI;NO;SI;NO SE;NO SE;NO SE;NO SE;;;SI;NO SE;NO;NO SE;;S;NO ;NO ;AMIGOS;;;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;6;15;M;3;SI;SI;SI;SI;SI;NO SE;SI;SI;NO SE;NO SE;NO ;SI;SI;NO SE;NO SE;SI;;;SI;NO;SI;SI;;I;SI;SI;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;SI;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;6;;;
166;6;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;I;SI;NO;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
167;6;15;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;NO;NO SE;SI;;;SI;SI;SI;SI;;S;;;CALLE;;;;;1;15;;;;;1;14;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;SI;;
168;6;14;F;3;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;NO ;NO;SI;NO;SI;NO SE;;;SI;NO SE;NO SE;NO SE;;S;NO;SI;;;;;;;;;;;;1;12;;;;;;;;;1;10;;;;;;;;;;;;;;;;;;;;PORQUE ES RICO;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;6;;;
169;6;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;POCO;;;;
170;6;14;F;3;SI;SI;SI;NO SE;NO SE;NO;NO SE;NO SE;NO SE;SI;NO;NO;SI;SI;SI;NO SE;;;SI;NO;SI;SI;;I;SI;SI;;;;;;;;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
171;6;14;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;NO;SI;;;;;;;;;;;;1;14;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;6,11;;;
172;6;15;F;3;SI;SI;SI;NO SE;SI;SI;SI;SI;SI;SI;NO SE;NO SE;SI;SI;SI;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;SI;;;;;;1;14;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;1;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
173;6;15;M;3;SI;SI;SI;NO SE;SI;NO;NO SE;SI;NO SE;SI;NO ;SI;NO SE;SI;NO SE;NO SE;;;SI;SI;NO SE;SI;;S;SI;NO;;;;;;;;;;;;1;13;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;6;;;
174;6;15;M;3;SI;NO;SI;SI;SI;NO;SI;SI;SI;SI;NO;SI;SI;NO;NO SE;NO SE;;;SI;SI;NO SE;SI;;I;SI;SI;;;;1;14;1;14;;;;;1;13;;;;;;;;;1;10;;;;;;;;;;;;;;;;;;;1;SI;;1;1;;;1;;;;;1;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;SI;6;
175;6;15;F;3;SI;SI;SI;SI;NO;SI;SI;NO SE;NO SE;SI;NO;SI;NO SE;NO;NO SE;NO SE;;;SI;NO;SI;SI;;S;NO;SI;CALLE MEDIOS;;;;;;;;;;;1;12;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
176;6;15;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;I;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;1;13;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
177;6;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;NO;SI;SI;;;SI;SI;SI;SI;;I;SI;SI;;;;;;1;14;;;;;1;13;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;ME PINTO;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
178;6;15;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;SI;SI;NO SE;;I;NO;SI;;;;1;13;;;;;;;1;13;;;;;;;;;1;10;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;SI;;;;
179;6;15;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;I;SI;SI;TODOS LADOS;;;;;;;;;;;1;12;;;;;;;;;1;11;;;;;;;;;;;;;;;1;1;1;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
180;6;15;M;3;SI ;SI;SI;NO SE;NO SE;NO SE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;6;14;M;3;SI;SI;SI;NO SE;NO SE;SI;SO;SI;SI;SI;NO;SI;NO;NO;NO;NO;;;SI;SI;SI;SI;;S;NO;SI;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
182;6;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;;;SI;SI;SI;SI;;S;NO;SI;;;;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;SI;6;;;;;
183;6;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;SI;NO SE;SI;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;13;;;;;;;;;1;14;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
184;6;15;F;3;SI;SI;SI;SI;SI;NO;NO SE;SI;SI;SI;NO;SI;SI;SI;NO SE;NO SE;;;SI;SI;SI;SI;;S;SI;SI;;;;;;;;;;;;1;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
185;6;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;NO;;;;1;14;1;14;;;;;1;12;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;PORQUE ME GUSTA;;1;1;;;1;;;;;1;;;;;;;;;1;1;;;1;;;;;1;;;;;;;;SI;3;SI;2,6;;;
186;6;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;;NO;SI;;;;;;1;15;;;;;1;14;;;;;;;;;1;13;;;;;;;;;;;;;;;;;;;;ME GUSTA;;;1;;;1;;;;;1;;;;;;;;;;1;;;1;;;;;1;;;;;;;;;;SI;3,6;;;
187;6;15;M;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;;;SI;SI;SI;SI;;S;SI;NO;;;;;;;;;;;;1;11;;;;;;;;;1;10;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
188;6;15;F;3;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO SE;SI;NO SE;NO SE;;;SI;SI;NO SE;NO SE;;S;;;;;;;;;;;;;;1;14;;;;;;;;;1;12;;;;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;SI;6;;;
